log,bins,unique_samples,lnprobs_density,posterior,dthetas,evidence,config_params,help_text,prior_lnprobs,prior_unique_samples,prior_posterior,prior_dthetas,prior
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.863644372053901, 7.5528075982397125]",-18069.560638059236,-18071.86322315223,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.884960653151618, 8.15134782103519]",-18069.284375367788,-18071.586960460783,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.895618793700475, 5.817040952132829]",-18069.465760972238,-18071.768346065233,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.895618793700475, 5.936748996691925]",-18069.92531339467,-18072.227898487665,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.895618793700475, 6.116311063530567]",-18069.688687258276,-18071.99127235127,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.895618793700475, 6.295873130369211]",-18069.788147862775,-18072.09073295577,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.895618793700475, 7.37324553140107]",-18068.33553529498,-18070.638120387976,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.906276934249332, 5.038938662498709]",-18069.602371919915,-18071.90495701291,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.906276934249332, 6.176165085810116]",-18070.12947852201,-18072.432063615004,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.906276934249332, 6.535289219487401]",-18068.985794223052,-18071.288379316047,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.873111489160256, 7.91693507479819, 5.637478885294186]",-18069.837715618305,-18072.1403007113,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.883632509214794, 7.884960653151618, 4.619960506541875]",-18068.07577803435,-18070.378363127344,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.883632509214794, 7.884960653151618, 6.475435197207854]",-18070.304896446873,-18072.607481539868,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.883632509214794, 7.895618793700475, 5.098792684778257]",-18069.9365939556,-18072.239179048596,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.894153529269332, 7.831669950407329, 5.996603018971472]",-18070.352365192604,-18072.6549502856,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.894153529269332, 7.852986231505044, 5.936748996691925]",-18070.16014581099,-18072.462730903986,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.894153529269332, 7.863644372053901, 5.098792684778257]",-18068.63106988952,-18070.933654982517,"[0.013371918046296116, 0.010521020054537367, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.128484305361937, 5.894153529269332, 7.8743025126027595, 5.517770840735091]",-18069.16977853608,-18071.472363629076,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
